Connecting to host 192.168.2.22, port 5201
[  4] local 192.168.1.11 port 56260 connected to 192.168.2.22 port 5201
[  4]  30.00-31.00  sec  8.75 MBytes  8956 KBytes/sec    0    518 KBytes       
[  4]  31.00-32.00  sec  8.75 MBytes  8969 KBytes/sec    0    547 KBytes       
[  4]  32.00-33.00  sec  8.75 MBytes  8959 KBytes/sec    0    564 KBytes       
[  4]  33.00-34.00  sec  8.75 MBytes  8947 KBytes/sec    0    573 KBytes       
[  4]  34.00-35.00  sec  8.75 MBytes  8966 KBytes/sec    0    574 KBytes       
[  4]  35.00-36.00  sec  8.75 MBytes  8966 KBytes/sec   12    419 KBytes       
[  4]  36.00-37.00  sec  6.25 MBytes  6398 KBytes/sec    0    481 KBytes       
[  4]  37.00-38.00  sec  7.50 MBytes  7676 KBytes/sec    0    523 KBytes       
[  4]  38.00-39.00  sec  8.75 MBytes  8961 KBytes/sec    0    550 KBytes       
[  4]  39.00-40.00  sec  8.75 MBytes  8951 KBytes/sec   75    396 KBytes       
[  4]  40.00-41.00  sec  6.25 MBytes  6410 KBytes/sec    0    436 KBytes       
[  4]  41.00-42.01  sec  6.25 MBytes  6351 KBytes/sec    0    461 KBytes       
[  4]  42.01-43.00  sec  7.50 MBytes  7734 KBytes/sec    0    475 KBytes       
[  4]  43.00-44.00  sec  7.50 MBytes  7683 KBytes/sec    0    481 KBytes       
[  4]  44.00-45.00  sec  6.25 MBytes  6402 KBytes/sec    0    481 KBytes       
[  4]  45.00-46.00  sec  7.50 MBytes  7673 KBytes/sec    0    481 KBytes       
[  4]  46.00-47.00  sec  30.0 MBytes  30753 KBytes/sec  103    226 KBytes       
[  4]  47.00-48.00  sec   106 MBytes  108795 KBytes/sec  108    197 KBytes       
[  4]  48.00-49.00  sec   122 MBytes  125422 KBytes/sec  120    245 KBytes       
[  4]  49.00-50.00  sec   120 MBytes  122797 KBytes/sec  162    242 KBytes       
[  4]  50.00-51.00  sec   109 MBytes  111449 KBytes/sec  147    215 KBytes       
[  4]  51.00-52.00  sec   100 MBytes  102365 KBytes/sec   39    201 KBytes       
[  4]  52.00-53.00  sec   114 MBytes  116532 KBytes/sec  110    181 KBytes       
[  4]  53.00-54.00  sec   120 MBytes  122875 KBytes/sec   85    228 KBytes       
[  4]  54.00-55.00  sec   121 MBytes  124164 KBytes/sec  163    257 KBytes       
[  4]  55.00-56.00  sec  98.8 MBytes  101121 KBytes/sec  169    249 KBytes       
[  4]  56.00-57.00  sec   115 MBytes  117753 KBytes/sec   61    245 KBytes       
[  4]  57.00-58.00  sec   111 MBytes  113920 KBytes/sec   90    250 KBytes       
[  4]  58.00-59.00  sec  87.5 MBytes  89581 KBytes/sec   85    226 KBytes       
[  4]  59.00-60.00  sec  80.0 MBytes  81914 KBytes/sec   64    256 KBytes       
[  4]  60.00-61.00  sec   129 MBytes  131868 KBytes/sec  189    239 KBytes       
[  4]  61.00-62.00  sec   125 MBytes  127982 KBytes/sec  130    215 KBytes       
[  4]  62.00-63.00  sec   111 MBytes  113890 KBytes/sec  176    187 KBytes       
[  4]  63.00-64.00  sec   108 MBytes  110074 KBytes/sec  125    247 KBytes       
[  4]  64.00-65.00  sec   121 MBytes  124234 KBytes/sec  158    185 KBytes       
[  4]  65.00-66.00  sec  97.5 MBytes  99839 KBytes/sec   55    192 KBytes       
[  4]  66.00-67.00  sec  83.8 MBytes  85749 KBytes/sec   96    192 KBytes       
[  4]  67.00-68.00  sec  31.2 MBytes  31994 KBytes/sec  146    249 KBytes       
[  4]  68.00-69.00  sec  11.2 MBytes  11516 KBytes/sec   95    238 KBytes       
[  4]  69.00-70.00  sec  21.2 MBytes  21751 KBytes/sec  144    246 KBytes       
[  4]  70.00-71.00  sec  2.50 MBytes  2562 KBytes/sec   48   1.41 KBytes       
[  4]  71.00-72.00  sec  16.2 MBytes  16628 KBytes/sec  176   1.41 KBytes       
[  4]  72.00-73.00  sec  17.5 MBytes  17930 KBytes/sec   79    230 KBytes       
[  4]  73.00-74.00  sec  18.8 MBytes  19204 KBytes/sec  101    246 KBytes       
[  4]  74.00-75.00  sec  40.0 MBytes  40969 KBytes/sec  108    291 KBytes       
[  4]  75.00-76.00  sec  46.2 MBytes  47362 KBytes/sec   83    178 KBytes       
[  4]  76.00-77.00  sec  32.5 MBytes  33282 KBytes/sec  173    185 KBytes       
[  4]  77.00-78.00  sec  38.8 MBytes  39656 KBytes/sec  147    205 KBytes       
[  4]  78.00-79.00  sec  16.2 MBytes  16639 KBytes/sec   79    376 KBytes       
[  4]  79.00-80.00  sec  21.2 MBytes  21757 KBytes/sec  154    215 KBytes       
[  4]  80.00-81.00  sec  0.00 Bytes  0.00 KBytes/sec    2   1.41 KBytes       
[  4]  81.00-82.00  sec  3.75 MBytes  3843 KBytes/sec   45    296 KBytes       
[  4]  82.00-83.00  sec  16.2 MBytes  16641 KBytes/sec   75    255 KBytes       
[  4]  83.00-84.00  sec  37.5 MBytes  38418 KBytes/sec  327    185 KBytes       
[  4]  84.00-85.00  sec  37.5 MBytes  38386 KBytes/sec  135    202 KBytes       
[  4]  85.00-86.00  sec  15.0 MBytes  15358 KBytes/sec  150   1.41 KBytes       
[  4]  86.00-87.00  sec  50.0 MBytes  51205 KBytes/sec   92    252 KBytes       
[  4]  87.00-88.00  sec   101 MBytes  103635 KBytes/sec  187    250 KBytes       
[  4]  88.00-89.00  sec  95.0 MBytes  97301 KBytes/sec   80    185 KBytes       
[  4]  89.00-90.00  sec  97.5 MBytes  99825 KBytes/sec  104    249 KBytes       
[  4]  90.00-91.00  sec  92.5 MBytes  94730 KBytes/sec  135    232 KBytes       
[  4]  91.00-92.00  sec   109 MBytes  111449 KBytes/sec  164    191 KBytes       
[  4]  92.00-93.00  sec   112 MBytes  115197 KBytes/sec  187    240 KBytes       
[  4]  93.00-94.00  sec  78.8 MBytes  80639 KBytes/sec   99    236 KBytes       
[  4]  94.00-95.00  sec   134 MBytes  136936 KBytes/sec  111    238 KBytes       
[  4]  95.00-96.00  sec   100 MBytes  102325 KBytes/sec  127    201 KBytes       
[  4]  96.00-97.00  sec   100 MBytes  102459 KBytes/sec  147    259 KBytes       
[  4]  97.00-98.00  sec   110 MBytes  112669 KBytes/sec   85    222 KBytes       
[  4]  98.00-99.00  sec   100 MBytes  102393 KBytes/sec  101    225 KBytes       
[  4]  99.00-100.00 sec   106 MBytes  108820 KBytes/sec  167    180 KBytes       
[  4] 100.00-101.00 sec  87.5 MBytes  89593 KBytes/sec   74    219 KBytes       
[  4] 101.00-102.00 sec   114 MBytes  116455 KBytes/sec   77    232 KBytes       
[  4] 102.00-103.00 sec   111 MBytes  113899 KBytes/sec  188    250 KBytes       
[  4] 103.00-104.00 sec   106 MBytes  108846 KBytes/sec  191    187 KBytes       
[  4] 104.00-105.00 sec  95.0 MBytes  97279 KBytes/sec   83    270 KBytes       
[  4] 105.00-106.00 sec   108 MBytes  109848 KBytes/sec  157    253 KBytes       
[  4] 106.00-107.00 sec  96.2 MBytes  98759 KBytes/sec   94    253 KBytes       
[  4] 107.00-108.00 sec  92.5 MBytes  94676 KBytes/sec   66    255 KBytes       
[  4] 108.00-109.00 sec   108 MBytes  110144 KBytes/sec  101    242 KBytes       
[  4] 109.00-110.00 sec   110 MBytes  112631 KBytes/sec   66    194 KBytes       
[  4] 110.00-111.00 sec   111 MBytes  113875 KBytes/sec   90    188 KBytes       
[  4] 111.00-112.00 sec   108 MBytes  110082 KBytes/sec  106    236 KBytes       
[  4] 112.00-113.00 sec   106 MBytes  108832 KBytes/sec   85    274 KBytes       
[  4] 113.00-114.00 sec   110 MBytes  112613 KBytes/sec  136    214 KBytes       
[  4] 114.00-115.00 sec  81.2 MBytes  83193 KBytes/sec   92    229 KBytes       
[  4] 115.00-116.00 sec  97.5 MBytes  99874 KBytes/sec  122    233 KBytes       
[  4] 116.00-117.00 sec   108 MBytes  110058 KBytes/sec  169    246 KBytes       
[  4] 117.00-118.00 sec   104 MBytes  106257 KBytes/sec  123    247 KBytes       
[  4] 118.00-119.00 sec   100 MBytes  102413 KBytes/sec   93    240 KBytes       
[  4] 119.00-120.00 sec   121 MBytes  124172 KBytes/sec   99    226 KBytes       
[  4] 120.00-121.00 sec   118 MBytes  120320 KBytes/sec  114    204 KBytes       
[  4] 121.00-122.00 sec   104 MBytes  106151 KBytes/sec   58    243 KBytes       
[  4] 122.00-123.00 sec   118 MBytes  120377 KBytes/sec   90    226 KBytes       
[  4] 123.00-124.00 sec   106 MBytes  108840 KBytes/sec  146    229 KBytes       
[  4] 124.00-125.00 sec   108 MBytes  109935 KBytes/sec   82    246 KBytes       
[  4] 125.00-126.00 sec   104 MBytes  106333 KBytes/sec   44    218 KBytes       
[  4] 126.00-127.00 sec  70.0 MBytes  71615 KBytes/sec   91    253 KBytes       
[  4] 127.00-128.01 sec  2.50 MBytes  2544 KBytes/sec    0    262 KBytes       
[  4] 128.01-129.00 sec  2.50 MBytes  2579 KBytes/sec    0    269 KBytes       
[  4] 129.00-130.00 sec  2.50 MBytes  2559 KBytes/sec    0    276 KBytes       
[  4] 130.00-131.00 sec  2.50 MBytes  2560 KBytes/sec    0    283 KBytes       
[  4] 131.00-132.00 sec  2.50 MBytes  2559 KBytes/sec    0    290 KBytes       
[  4] 132.00-133.00 sec  2.50 MBytes  2560 KBytes/sec    0    297 KBytes       
[  4] 133.00-134.00 sec  2.50 MBytes  2559 KBytes/sec    0    303 KBytes       
[  4] 134.00-135.00 sec  2.50 MBytes  2561 KBytes/sec    0    310 KBytes       
[  4] 135.00-136.00 sec  3.75 MBytes  3840 KBytes/sec    0    318 KBytes       
[  4] 136.00-137.00 sec  2.50 MBytes  2558 KBytes/sec    0    344 KBytes       
[  4] 137.00-138.00 sec  3.75 MBytes  3844 KBytes/sec    0    392 KBytes       
[  4] 138.00-139.00 sec  3.75 MBytes  3837 KBytes/sec    0    464 KBytes       
[  4] 139.00-140.00 sec  5.00 MBytes  5120 KBytes/sec    0    561 KBytes       
[  4] 140.00-141.00 sec  5.00 MBytes  5122 KBytes/sec    0    683 KBytes       
[  4] 141.00-142.00 sec  7.50 MBytes  7681 KBytes/sec    0    833 KBytes       
[  4] 142.00-143.00 sec  8.75 MBytes  8963 KBytes/sec    0   1021 KBytes       
[  4] 143.00-144.00 sec  10.0 MBytes  10230 KBytes/sec    0   1.22 MBytes       
[  4] 144.00-145.00 sec  11.2 MBytes  11525 KBytes/sec  273    706 KBytes       
[  4] 145.00-146.00 sec  6.25 MBytes  6399 KBytes/sec    0    758 KBytes       
[  4] 146.00-147.00 sec  6.25 MBytes  6399 KBytes/sec    0    792 KBytes       
[  4] 147.00-148.00 sec  3.75 MBytes  3843 KBytes/sec   73    648 KBytes       
[  4] 148.00-149.00 sec  5.00 MBytes  5120 KBytes/sec    0    721 KBytes       
[  4] 149.00-150.00 sec  5.00 MBytes  5118 KBytes/sec    0    778 KBytes       
[  4] 150.00-151.00 sec  6.25 MBytes  6400 KBytes/sec    0    817 KBytes       
[  4] 151.00-152.00 sec  6.25 MBytes  6399 KBytes/sec    0    843 KBytes       
[  4] 152.00-153.00 sec  6.25 MBytes  6399 KBytes/sec    0    856 KBytes       
[  4] 153.00-154.00 sec  6.25 MBytes  6402 KBytes/sec    0    861 KBytes       
[  4] 154.00-155.00 sec  6.25 MBytes  6399 KBytes/sec    0    861 KBytes       
[  4] 155.00-156.00 sec  6.25 MBytes  6405 KBytes/sec    0    861 KBytes       
[  4] 156.00-157.00 sec  6.25 MBytes  6396 KBytes/sec    0    864 KBytes       
[  4] 157.00-158.00 sec  6.25 MBytes  6402 KBytes/sec    0    872 KBytes       
[  4] 158.00-159.00 sec  6.25 MBytes  6397 KBytes/sec    0    889 KBytes       
[  4] 159.00-160.00 sec  6.25 MBytes  6402 KBytes/sec  120    163 KBytes       
[  4] 160.00-161.00 sec  5.00 MBytes  5119 KBytes/sec  114    713 KBytes       
[  4] 161.00-162.00 sec  6.25 MBytes  6404 KBytes/sec    0    790 KBytes       
[  4] 162.00-163.00 sec  6.25 MBytes  6395 KBytes/sec    0    846 KBytes       
[  4] 163.00-164.00 sec  6.25 MBytes  6400 KBytes/sec    0    881 KBytes       
[  4] 164.00-165.00 sec  6.25 MBytes  6405 KBytes/sec    0    905 KBytes       
[  4] 165.00-166.00 sec  6.25 MBytes  6395 KBytes/sec    0    916 KBytes       
[  4] 166.00-167.00 sec  5.00 MBytes  5124 KBytes/sec  208    481 KBytes       
[  4] 167.00-168.00 sec   106 MBytes  108789 KBytes/sec  255    185 KBytes       
[  4] 168.00-169.00 sec   106 MBytes  108817 KBytes/sec   80    235 KBytes       
[  4] 169.00-170.00 sec   109 MBytes  111340 KBytes/sec  184    222 KBytes       
[  4] 170.00-171.00 sec   111 MBytes  113952 KBytes/sec  101    185 KBytes       
[  4] 171.00-172.00 sec   120 MBytes  122832 KBytes/sec   66    221 KBytes       
[  4] 172.00-173.00 sec   138 MBytes  140839 KBytes/sec  179    205 KBytes       
[  4] 173.00-174.00 sec  71.2 MBytes  72965 KBytes/sec   75    266 KBytes       
[  4] 174.00-175.00 sec   104 MBytes  106238 KBytes/sec  141    260 KBytes       
[  4] 175.00-176.00 sec  90.0 MBytes  92106 KBytes/sec   82    238 KBytes       
[  4] 176.00-177.00 sec   108 MBytes  110132 KBytes/sec  117    253 KBytes       
[  4] 177.00-178.00 sec   111 MBytes  113875 KBytes/sec  120    225 KBytes       
[  4] 178.00-179.00 sec   115 MBytes  117829 KBytes/sec   95    182 KBytes       
[  4] 179.00-180.00 sec   126 MBytes  129217 KBytes/sec   38    280 KBytes       
[  4] 180.00-181.00 sec   126 MBytes  129344 KBytes/sec  101    197 KBytes       
[  4] 181.00-182.00 sec   132 MBytes  135660 KBytes/sec  111    189 KBytes       
[  4] 182.00-183.00 sec   128 MBytes  130580 KBytes/sec  104    233 KBytes       
[  4] 183.00-184.00 sec   108 MBytes  110073 KBytes/sec  178    250 KBytes       
[  4] 184.00-185.00 sec  97.5 MBytes  99768 KBytes/sec   43    228 KBytes       
[  4] 185.00-186.00 sec  97.5 MBytes  99868 KBytes/sec  106    232 KBytes       
[  4] 186.00-187.00 sec  90.0 MBytes  92167 KBytes/sec   98    245 KBytes       
[  4] 187.00-188.00 sec   120 MBytes  122932 KBytes/sec  148    242 KBytes       
[  4] 188.00-189.00 sec   108 MBytes  110056 KBytes/sec  126    184 KBytes       
[  4] 189.00-190.00 sec   108 MBytes  110082 KBytes/sec  111    236 KBytes       
[  4] 190.00-191.00 sec   112 MBytes  115217 KBytes/sec  143    249 KBytes       
[  4] 191.00-192.00 sec   105 MBytes  107440 KBytes/sec   76    242 KBytes       
[  4] 192.00-193.00 sec   100 MBytes  102401 KBytes/sec   74    274 KBytes       
[  4] 193.00-194.00 sec  93.8 MBytes  96040 KBytes/sec  154    249 KBytes       
[  4] 194.00-195.00 sec   112 MBytes  115221 KBytes/sec  241    182 KBytes       
[  4] 195.00-196.00 sec   116 MBytes  119057 KBytes/sec   88    247 KBytes       
[  4] 196.00-197.00 sec   102 MBytes  104837 KBytes/sec   56    260 KBytes       
[  4] 197.00-198.00 sec   100 MBytes  102521 KBytes/sec   84    260 KBytes       
[  4] 198.00-199.00 sec   108 MBytes  110077 KBytes/sec   41    252 KBytes       
[  4] 199.00-200.00 sec   121 MBytes  124080 KBytes/sec   71    279 KBytes       
[  4] 200.00-201.00 sec  97.5 MBytes  99903 KBytes/sec  121    233 KBytes       
[  4] 201.00-202.00 sec  83.8 MBytes  85701 KBytes/sec   58    272 KBytes       
[  4] 202.00-203.00 sec  98.8 MBytes  101161 KBytes/sec   86    263 KBytes       
[  4] 203.00-204.00 sec  93.8 MBytes  95969 KBytes/sec   77    236 KBytes       
[  4] 204.00-205.00 sec   109 MBytes  111381 KBytes/sec  122    276 KBytes       
[  4] 205.00-206.00 sec   106 MBytes  108807 KBytes/sec   87    219 KBytes       
[  4] 206.00-207.00 sec  80.0 MBytes  81919 KBytes/sec   18    239 KBytes       
[  4] 207.00-208.00 sec  2.50 MBytes  2561 KBytes/sec    0    247 KBytes       
[  4] 208.00-209.00 sec  3.75 MBytes  3838 KBytes/sec    0    256 KBytes       
[  4] 209.00-210.00 sec  2.50 MBytes  2559 KBytes/sec    0    266 KBytes       
[  4] 210.00-211.00 sec  2.50 MBytes  2558 KBytes/sec    0    274 KBytes       
[  4] 211.00-212.00 sec  3.75 MBytes  3842 KBytes/sec    0    281 KBytes       
[  4] 212.00-213.00 sec  2.50 MBytes  2561 KBytes/sec    0    291 KBytes       
[  4] 213.00-214.00 sec  3.75 MBytes  3843 KBytes/sec    0    300 KBytes       
[  4] 214.00-215.00 sec  3.75 MBytes  3838 KBytes/sec    0    308 KBytes       
[  4] 215.00-216.00 sec  3.75 MBytes  3842 KBytes/sec    0    318 KBytes       
[  4] 216.00-217.00 sec  2.50 MBytes  2560 KBytes/sec    0    337 KBytes       
[  4] 217.00-218.00 sec  5.00 MBytes  5117 KBytes/sec    0    390 KBytes       
[  4] 218.00-219.00 sec  5.00 MBytes  5124 KBytes/sec    0    464 KBytes       
[  4] 219.00-220.00 sec  5.00 MBytes  5114 KBytes/sec    0    563 KBytes       
[  4] 220.00-221.00 sec  7.50 MBytes  7685 KBytes/sec    0    694 KBytes       
[  4] 221.00-222.00 sec  8.75 MBytes  8964 KBytes/sec    0    847 KBytes       
[  4] 222.00-223.00 sec  6.25 MBytes  6401 KBytes/sec  112    443 KBytes       
[  4] 223.00-224.00 sec  6.25 MBytes  6397 KBytes/sec    0    509 KBytes       
[  4] 224.00-225.00 sec  5.00 MBytes  5121 KBytes/sec    0    540 KBytes       
[  4] 225.00-226.00 sec  6.25 MBytes  6401 KBytes/sec    0    559 KBytes       
[  4] 226.00-227.00 sec  7.50 MBytes  7678 KBytes/sec  161    201 KBytes       
[  4] 227.00-228.00 sec   118 MBytes  120282 KBytes/sec  196    202 KBytes       
[  4] 228.00-229.00 sec   116 MBytes  119120 KBytes/sec  135    191 KBytes       
[  4] 229.00-230.00 sec   126 MBytes  129258 KBytes/sec  179    233 KBytes       
[  4] 230.00-231.00 sec   116 MBytes  119029 KBytes/sec   79    242 KBytes       
[  4] 231.00-232.00 sec  96.2 MBytes  98566 KBytes/sec  121    184 KBytes       
[  4] 232.00-233.00 sec   106 MBytes  108820 KBytes/sec   27    226 KBytes       
[  4] 233.00-234.00 sec   105 MBytes  107476 KBytes/sec  145    204 KBytes       
[  4] 234.00-235.00 sec   100 MBytes  102420 KBytes/sec  159    246 KBytes       
[  4] 235.00-236.00 sec  80.0 MBytes  81893 KBytes/sec  162    202 KBytes       
[  4] 236.00-237.00 sec   108 MBytes  110065 KBytes/sec  124    214 KBytes       
[  4] 237.00-238.00 sec   125 MBytes  128021 KBytes/sec  165    252 KBytes       
[  4] 238.00-239.00 sec   128 MBytes  130561 KBytes/sec  138    233 KBytes       
[  4] 239.00-240.00 sec   129 MBytes  131882 KBytes/sec  220    249 KBytes       
[  4] 240.00-241.00 sec   111 MBytes  113941 KBytes/sec  171    250 KBytes       
[  4] 241.00-242.00 sec   102 MBytes  104941 KBytes/sec  114    267 KBytes       
[  4] 242.00-243.00 sec   115 MBytes  117781 KBytes/sec  122    257 KBytes       
[  4] 243.00-244.00 sec  88.8 MBytes  90844 KBytes/sec  123    242 KBytes       
[  4] 244.00-245.00 sec   114 MBytes  116531 KBytes/sec   46    246 KBytes       
[  4] 245.00-246.00 sec   111 MBytes  113848 KBytes/sec  127    191 KBytes       
[  4] 246.00-247.00 sec  76.2 MBytes  78108 KBytes/sec   59    245 KBytes       
[  4] 247.00-248.00 sec  3.75 MBytes  3839 KBytes/sec    0    255 KBytes       
[  4] 248.00-249.00 sec  3.75 MBytes  3840 KBytes/sec    0    266 KBytes       
[  4] 249.00-250.00 sec  3.75 MBytes  3842 KBytes/sec    0    276 KBytes       
[  4] 250.00-251.00 sec  3.75 MBytes  3837 KBytes/sec    0    286 KBytes       
[  4] 251.00-252.00 sec  3.75 MBytes  3842 KBytes/sec    0    297 KBytes       
[  4] 252.00-253.00 sec  3.75 MBytes  3838 KBytes/sec    0    307 KBytes       
[  4] 253.00-254.00 sec  5.00 MBytes  5123 KBytes/sec    0    317 KBytes       
[  4] 254.00-255.00 sec  3.75 MBytes  3839 KBytes/sec    0    328 KBytes       
[  4] 255.00-256.00 sec  5.00 MBytes  5124 KBytes/sec    0    337 KBytes       
[  4] 256.00-257.00 sec  5.00 MBytes  5117 KBytes/sec    0    348 KBytes       
[  4] 257.00-258.00 sec  5.00 MBytes  5122 KBytes/sec    0    387 KBytes       
[  4] 258.00-259.00 sec  5.00 MBytes  5119 KBytes/sec    0    467 KBytes       
[  4] 259.00-260.00 sec  6.25 MBytes  6397 KBytes/sec   54    389 KBytes       
[  4] 260.00-261.00 sec  5.00 MBytes  5122 KBytes/sec    0    447 KBytes       
[  4] 261.00-262.00 sec  7.50 MBytes  7680 KBytes/sec    0    495 KBytes       
[  4] 262.00-263.00 sec  6.25 MBytes  6403 KBytes/sec    0    527 KBytes       
[  4] 263.00-264.00 sec  7.50 MBytes  7677 KBytes/sec    0    544 KBytes       
[  4] 264.00-265.00 sec  7.50 MBytes  7681 KBytes/sec    0    554 KBytes       
[  4] 265.00-266.00 sec  7.50 MBytes  7675 KBytes/sec    0    556 KBytes       
[  4] 266.00-267.00 sec  5.00 MBytes  5117 KBytes/sec    0    556 KBytes       
[  4] 267.00-268.00 sec  7.50 MBytes  7688 KBytes/sec    0    556 KBytes       
[  4] 268.00-269.00 sec  6.25 MBytes  6399 KBytes/sec    0    561 KBytes       
[  4] 269.00-270.00 sec  7.50 MBytes  7682 KBytes/sec    0    573 KBytes       
[  4] 270.00-271.00 sec  6.25 MBytes  6398 KBytes/sec    0    595 KBytes       
[  4] 271.00-272.00 sec  7.50 MBytes  7683 KBytes/sec    0    629 KBytes       
[  4] 272.00-273.00 sec  6.25 MBytes  6401 KBytes/sec   90    501 KBytes       
[  4] 273.00-274.00 sec  5.00 MBytes  5115 KBytes/sec   15    382 KBytes       
[  4] 274.00-275.00 sec  5.00 MBytes  5123 KBytes/sec    0    421 KBytes       
[  4] 275.00-276.00 sec  5.00 MBytes  5119 KBytes/sec    0    445 KBytes       
[  4] 276.00-277.00 sec  5.00 MBytes  5120 KBytes/sec    0    458 KBytes       
[  4] 277.00-278.00 sec  6.25 MBytes  6400 KBytes/sec    0    464 KBytes       
[  4] 278.00-279.00 sec  5.00 MBytes  5121 KBytes/sec    0    464 KBytes       
[  4] 279.00-280.00 sec  6.25 MBytes  6399 KBytes/sec    0    464 KBytes       
[  4] 280.00-281.00 sec  5.00 MBytes  5120 KBytes/sec    0    467 KBytes       
[  4] 281.00-282.00 sec  5.00 MBytes  5121 KBytes/sec    0    475 KBytes       
[  4] 282.00-283.00 sec  6.25 MBytes  6402 KBytes/sec    0    494 KBytes       
[  4] 283.00-284.00 sec  6.25 MBytes  6398 KBytes/sec    0    525 KBytes       
[  4] 284.00-285.00 sec  5.00 MBytes  5119 KBytes/sec   30    411 KBytes       
[  4] 285.00-286.00 sec  5.00 MBytes  5120 KBytes/sec    0    464 KBytes       
[  4] 286.00-287.00 sec  27.5 MBytes  28176 KBytes/sec  199    263 KBytes       
[  4] 287.00-288.00 sec   108 MBytes  110049 KBytes/sec  117    243 KBytes       
[  4] 288.00-289.00 sec   106 MBytes  108763 KBytes/sec  145    236 KBytes       
[  4] 289.00-290.00 sec   105 MBytes  107509 KBytes/sec  158    242 KBytes       
[  4] 290.00-291.00 sec   102 MBytes  105044 KBytes/sec   92    240 KBytes       
[  4] 291.00-292.00 sec   106 MBytes  108801 KBytes/sec  142    253 KBytes       
[  4] 292.00-293.00 sec   119 MBytes  121593 KBytes/sec  149    226 KBytes       
[  4] 293.00-294.00 sec   105 MBytes  107506 KBytes/sec   76    206 KBytes       
[  4] 294.00-295.00 sec   110 MBytes  112638 KBytes/sec   69    225 KBytes       
[  4] 295.00-296.00 sec   102 MBytes  104875 KBytes/sec   49    188 KBytes       
[  4] 296.00-297.00 sec   130 MBytes  133224 KBytes/sec  120    238 KBytes       
[  4] 297.00-298.00 sec   135 MBytes  138251 KBytes/sec  183    192 KBytes       
[  4] 298.00-299.00 sec  98.8 MBytes  101127 KBytes/sec  164    243 KBytes       
[  4] 299.00-300.00 sec   124 MBytes  126702 KBytes/sec   88    219 KBytes       
[  4] 300.00-301.00 sec   116 MBytes  118993 KBytes/sec  149    158 KBytes       
[  4] 301.00-302.00 sec   115 MBytes  117742 KBytes/sec   48    259 KBytes       
[  4] 302.00-303.00 sec   128 MBytes  130541 KBytes/sec   73    272 KBytes       
[  4] 303.00-304.00 sec   102 MBytes  105035 KBytes/sec  108    238 KBytes       
[  4] 304.00-305.00 sec   119 MBytes  121600 KBytes/sec  177    192 KBytes       
